,Unnamed: 0,Unnamed: 0.1,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,FakeOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
375,375,0,1.11986E+18,Murat41222943,21-04-2019 07:25,139,17,761,İstanbul Beylikdüzü ,0,0.966666667,0.866666667,0,0.466666667,207,1,23-04-2019 14:45,762,2.305972222,89.76690959,12.18,0.003030187
376,376,30,1.09956E+18,Ar1_sa3,24-02-2019 06:28,7,96,111,0,0.466666667,0.533333333,0,0,1.2,139,1,23-04-2019 14:45,112,58.3453588,2.382366016,1.45,0.525633863
377,377,60,9.78988E+17,Stew45641594,28-03-2018 13:31,0,61,671,"Miami, FL/jamaica ",1.1,0.833333333,1.133333333,196.9333333,0,1090,1,23-04-2019 14:45,672,391.051713,2.787355135,17.87,0.582789438
378,378,90,1.06618E+18,fakesmilesonly,24-11-2018 04:11,47,15612,5799,0,0,0.333333333,0.3,2376.2,7666.333333,205,1,23-04-2019 14:45,5800,150.4405324,1.36266468,0.01,0.025942496
379,379,120,1.04969E+18,BhonestTo,09-10-2018 15:58,160,2380,3719,Canton Ohio,0.4,0.533333333,1.266666667,985.4333333,0,5485,1,23-04-2019 14:45,3720,195.9491782,27.99195204,2.3,0.052688674
380,380,150,980500880,Ahmedsayedzz,30-11-2012 13:48,35,915,2834,"Cairo, Egypt",0.1,0.866666667,1,16810.86667,0.033333333,11375,1,23-04-2019 14:45,2835,2335.039479,4.871437978,12.43,0.823937713
381,381,180,7.31528E+17,Bezean56,14-05-2016 16:54,160,487,902,"Newcastle Upon Tyne, England",0,0.166666667,2.266666667,682.4,0.166666667,4677,1,23-04-2019 14:45,903,1073.910868,4.355110037,9.6,1.190588546
382,382,210,2215677526,jamieisthegirl,09-12-2013 12:25,34,143,226,0,0,0.6,0.933333333,20129.93333,0,11312,1,23-04-2019 14:45,227,1961.097454,5.768198811,79.1,8.677422362
383,383,240,9.69769E+17,Al_2705,03-03-2018 02:59,0,208,20,0,0,2,0,0,0,10663,1,23-04-2019 14:45,21,416.4903009,25.60203677,51.26,20.82451505
384,384,270,128137409,_dedeew,31-03-2010 06:01,73,405,103,Indonesia,0.066666667,0.5,0.9,2268.6,0,74552,1,23-04-2019 14:45,104,3310.363785,22.5207877,184.08,32.13945422
385,385,300,3299703555,LALIftThe100,26-05-2015 21:04,30,607,571,Italia,0.266666667,0.333333333,0.933333333,2003.8,0.133333333,42394,1,23-04-2019 14:45,572,1427.736829,29.69314733,69.84,2.500414761
386,386,330,9.26271E+17,KingDeagleIV,03-11-2017 02:11,130,505,1014,"New York, USA",0,0.533333333,0.966666667,4100.233333,0.166666667,27987,1,23-04-2019 14:45,1015,536.5237384,52.16358195,55.42,0.529116113
387,387,360,1055696622,Giovannini8,02-01-2013 17:56,0,1755,2130,0,0.833333333,1.766666667,3.6,138.7333333,0,150696,1,23-04-2019 14:45,2131,2301.867523,65.46684311,85.87,1.080688978
388,388,390,15944583,wheelofchange,22-08-2008 13:22,94,2450,5001,BUROKLOTARIJE,0.066666667,0.8,0.366666667,84.73333333,0.1,82106,1,23-04-2019 14:45,5002,3896.058067,21.07412122,33.51,0.779055802
389,389,420,9.76506E+17,MsMarjorie8,21-03-2018 17:09,106,551,2177,In the Blue Wave,0.133333333,0.2,1.233333333,2206.166667,1.9,12113,1,23-04-2019 14:45,2178,397.8998958,30.44233016,21.98,0.182774412
390,390,450,411633238,DeusExMachina92,13-11-2011 17:37,48,119,1305,"Branson, MO",0.3,0.7,1.1,23010.8,0.166666667,1647,1,23-04-2019 14:45,1306,2717.880868,0.605986826,13.84,2.082667332
391,391,480,387530815,olgadiva11,09-10-2011 06:56,90,1338,1038,pretoria,0,0.133333333,1.933333333,141.5,0.6,15518,1,23-04-2019 14:45,1039,2753.325532,5.63609345,11.6,2.652529415
392,392,510,1615959103,tchilitchyX,23-07-2013 19:23,75,84,758,Dakar,0.033333333,0.333333333,0.6,1054.866667,0.266666667,5554,1,23-04-2019 14:45,759,2099.807106,2.645004859,66.12,2.770194072
393,393,540,1705648328,GroadmiralThraw,27-08-2013 21:23,160,455,633,0,0.033333333,0.6,1.433333333,5417.9,1.866666667,45093,1,23-04-2019 14:45,634,2064.724132,21.83972149,99.11,3.261807475
394,394,570,24609059,PeaceAndLove902,15-03-2009 23:37,86,346,280,"Wisconsin, USA",0,0.366666667,0.933333333,10612.33333,0,28061,1,23-04-2019 14:45,281,3690.630949,7.603306965,81.1,13.18082482
395,395,600,1.052E+18,TempehJxker,16-10-2018 01:06,42,379,206,0,0.166666667,0.6,1,5532.7,0.033333333,11852,1,23-04-2019 14:45,207,189.5690625,62.52075019,31.27,0.920238167
396,396,630,4275982164,Koqueto2Koqueto,18-11-2015 06:45,0,222,3839,"Tuxtla Gtz, Chis",0.266666667,0.666666667,1,701.3666667,0.066666667,480,1,23-04-2019 14:45,3840,1252.333657,0.383284436,2.16,0.326213508
397,397,660,526338331,Cler1488,16-03-2012 12:21,2,34,17,Msk,0,1,0,0,0.033333333,2974,1,23-04-2019 14:45,18,2594.100405,1.146447529,87.47,152.5941415
398,398,690,9.38065E+17,Fedetelechea,05-12-2017 15:17,35,88,87,"Miami, FL",0,0.3,0.866666667,5075.133333,0.466666667,4744,1,23-04-2019 14:45,88,503.9781134,9.413107184,53.91,5.792851878
399,399,720,429591499,_Caldwe11JrJr,06-12-2011 04:36,143,1102,720,At The Crib ,0.033333333,0.533333333,0.766666667,4014.966667,0.666666667,41572,1,23-04-2019 14:45,721,2695.423368,15.42318008,37.72,3.743643567
400,400,750,1.10329E+18,MarcoKelvin2,06-03-2019 13:55,146,202,2945,"Narayanganj, Bangladesh",0,0.133333333,1.1,0,0,898,1,23-04-2019 14:45,2946,48.03462963,18.69484593,4.45,0.01631057
401,401,780,9.32297E+17,Candice_Arlyne,19-11-2017 17:18,0,67,85,"Missouri, USA",0.033333333,0.2,1,56.06666667,0.133333333,1955,1,23-04-2019 14:45,86,519.8936574,3.760384402,29.18,6.116395969
402,402,810,756368198,69sexxxo,14-08-2012 03:22,0,200854,61,Adult only 🔞 ♨️CamPromo♨️,0.233333333,0.9,2,56.9,0,226312,1,23-04-2019 14:45,62,2443.474803,92.6189211,1.13,40.05696399
403,403,840,1.09873E+18,tiantianrascalx,21-02-2019 23:35,138,115,141,#dontrascalme,0.3,0.433333333,0.933333333,1570.466667,0,998,1,23-04-2019 14:45,142,60.63217593,16.45990738,8.68,0.430015432
404,404,870,9.7864E+17,ba_meiji,27-03-2018 14:27,0,25,72,0,0.033333333,0.233333333,0.4,1789.3,0.7,16,1,23-04-2019 14:45,73,392.012662,0.040815008,0.64,5.444620306
405,405,886,9.97846E+17,owiAdvBJWSB1s6n,19-05-2018 14:27,85,101,706,幻想郷  紅魔館 ,0.7,0.366666667,0.8,151.7666667,0.433333333,884,1,23-04-2019 14:45,707,339.0125926,2.607572755,8.75,0.480187808
406,406,916,7.77437E+17,fly_gle2,18-09-2016 09:18,25,36,151,따뜻한 이불속,0.1,0.333333333,0.366666667,109.8666667,0.033333333,673,1,23-04-2019 14:45,152,947.2270833,0.710494887,18.69,6.273027042
407,407,946,1.0206E+18,enOsZwJY5MuqBMM,21-07-2018 09:05,18,539,933,大分佐伯市,0.5,0.3,0.8,7763.933333,0.533333333,114,1,23-04-2019 14:45,934,276.2365625,0.412689758,0.21,0.296073486
408,408,976,7.41885E+17,De900910,12-06-2016 06:48,31,34,305,0,0.733333333,1,0.566666667,1247.233333,0.033333333,71,1,23-04-2019 14:45,306,1045.331088,0.067921064,2.09,3.427315043
409,409,1006,3158920291,Nirmala21N,16-04-2015 06:37,73,29,83,0,1.4,0.4,0.866666667,90.5,0,47,1,23-04-2019 14:45,84,1468.338877,0.03200896,1.62,17.69082985
410,410,1036,45891442,j3sSmArTz,09-06-2009 17:38,22,85,830,mexico,0.466666667,0.366666667,1,2489.266667,0.333333333,454,1,23-04-2019 14:45,831,3604.880069,0.125940389,5.34,4.343228999
411,411,1066,284115556,OkuraiAni,18-04-2011 17:11,130,47,760,北独、ドイツ,0.333333333,0.433333333,0.933333333,5558.233333,0.3,625,1,23-04-2019 14:45,761,2926.898588,0.213536609,13.3,3.851182353
412,412,1096,9.29147E+17,kiyouni194,11-11-2017 00:41,67,60,504,新潟 長岡市,0,0.233333333,0.5,0.666666667,1.2,230,1,23-04-2019 14:45,505,528.5864699,0.435122753,3.83,1.048782678
413,413,1126,9.77936E+17,Rikotouka,25-03-2018 15:51,0,8,173,0,0.366666667,0.466666667,0.766666667,3221.833333,0.266666667,90,1,23-04-2019 14:45,174,393.9540741,0.228453025,11.25,2.27719118
414,414,1156,9.36078E+17,Kurodia1006,30-11-2017 03:43,160,27,598,0,1.166666667,0.533333333,1.033333333,671.2333333,0,2605,1,23-04-2019 14:45,599,509.4597454,5.11325973,96.48,0.851939374
415,415,1186,2566763209,MamaOtome87,14-06-2014 08:42,123,293,734,"Fujisawa City, Kanagawa",0.433333333,0.433333333,1.233333333,61.86666667,0.766666667,2788,1,23-04-2019 14:45,735,1774.252465,1.571366,9.52,2.417237691
416,416,1216,8.96205E+17,aOzzz_1027,12-08-2017 03:00,77,4,167,Shaanxi,0.1,0.2,1.166666667,313.0666667,0.166666667,345,1,23-04-2019 14:45,168,619.4894907,0.556910174,86.25,3.709517909
417,417,1246,8.93179E+17,Araragi1Koyomi,03-08-2017 18:38,0,3,191,0,0,0,0.033333333,0,0.366666667,1,1,23-04-2019 14:45,192,627.8385069,0.001592766,0.33,3.287112602
418,418,1247,9.96164E+17,mo_70112,14-05-2018 23:04,0,15,64,0,3.733333333,7.2,4,533.2666667,0,3374,1,23-04-2019 14:45,65,343.6536921,9.818023427,224.93,5.36958894
419,419,1277,20988107,wildliferescuer,16-02-2009 14:18,157,4881,5040,"Beckford, Gloucestershire, UK",0.133333333,0.8,0.333333333,4.7,15.8,3972,1,23-04-2019 14:45,5041,3718.019132,1.068310802,0.81,0.737702209
420,420,1307,293665956,patrick_weir,05-05-2011 19:12,8,512,1703,0,0.166666667,0.7,0.8,258.0666667,0.3,4661,1,23-04-2019 14:45,1704,2909.814502,1.601820321,9.1,1.708640342
421,421,1337,9.16281E+17,anawantsmethin,06-10-2017 12:36,76,33,39,"Colorado, USA",0,0.066666667,0.933333333,11832.83333,0.1,1154,1,23-04-2019 14:45,40,564.0896528,2.045774097,34.97,14.46383725
422,422,1367,1.02877E+18,grubererich916,12-08-2018 22:08,142,641,4997,0,0.566666667,0.833333333,2.566666667,69.23333333,0,15551,1,23-04-2019 14:45,4998,253.6925926,61.29859702,24.26,0.05076898
423,423,1427,1.09162E+18,LynnWar35119729,02-02-2019 08:57,0,35,14,0,0,1,0,0.033333333,0,621,1,23-04-2019 14:45,15,80.24152778,7.7391348,17.74,5.731537698
424,424,1487,160694051,Mia_Maffia,28-06-2010 22:10,89,93833,730,United Kingdom,0.833333333,1.766666667,0.1,2.7,14.56666667,15402,1,23-04-2019 14:45,731,3220.691204,4.782203268,0.16,4.411905758
425,425,1517,1.09193E+18,Virgini55182293,03-02-2019 05:24,0,37,12,0,0,1,0,0.033333333,0,582,1,23-04-2019 14:45,13,79.38967593,7.330928023,15.73,6.615806327
426,426,1547,45314456,Mish_L_Pattison,07-06-2009 09:46,40,1745,2809,Birmingham ,0.466666667,0.466666667,0.9,1708.833333,0.066666667,44761,1,23-04-2019 14:45,2810,3607.208113,12.40876561,25.65,1.284160952
427,427,1577,1.1081E+18,liberal06670263,19-03-2019 20:04,23,22,118,"New York, NY",0.133333333,0.3,1.533333333,4341.066667,0.066666667,960,1,23-04-2019 14:45,119,34.77854167,27.60322756,43.64,0.294733404
428,428,1607,9.46587E+17,hormsporg,29-12-2017 03:41,71,139,451,"Wisconsin, USA",1.1,1,1.033333333,70.96666667,0,4049,1,23-04-2019 14:45,452,480.4610532,8.427321991,29.13,1.065323843
429,429,1637,8.03748E+17,LarsonArsonist,29-11-2016 23:48,0,6,346,Little China,0.533333333,0.966666667,0.466666667,663.2666667,0.033333333,52,1,23-04-2019 14:45,347,874.6229977,0.059454188,8.67,2.527812132
430,430,1667,373499539,BoobsHD,14-09-2011 17:51,51,134288,23,0,1,1,0,0.333333333,3.6,51194,1,23-04-2019 14:45,24,2777.870949,18.42922185,0.38,120.7769978
431,431,1697,1.10911E+18,LifeVideos3,22-03-2019 15:16,4,63,51,0,13,1,0,0,0.433333333,192,1,23-04-2019 14:45,52,31.97854167,6.004026137,3.05,0.627030229
432,432,1727,1.11017E+18,lovelyjenny126,25-03-2019 13:24,61,645,404,California,2.533333333,0.433333333,0.133333333,24.66666667,23.86666667,18,1,23-04-2019 14:45,405,29.05630787,0.619486828,0.03,0.071921554
433,433,1745,1.10784E+18,YungSage13,19-03-2019 03:03,0,4,29,0,4.233333333,0.066666667,0.933333333,61.86666667,0.166666667,53,1,23-04-2019 14:45,30,35.48767361,1.493476315,13.25,1.223712883
434,434,1775,4149386374,bigboobsfansite,09-11-2015 13:16,155,117165,673,boobs world,4.7,1.033333333,0,0.133333333,0.666666667,306609,1,23-04-2019 14:45,674,1261.061736,243.1355985,2.62,1.873791584
435,435,1805,441273690,W84IT1,19-12-2011 22:45,17,171,630,United States,1,0.9,1.433333333,56.7,0,11312,1,23-04-2019 14:45,631,2681.667014,4.218271673,66.15,4.256614308
436,436,1865,390781513,R_sidney_V,14-10-2011 15:01,44,955675,2215,0,1.2,1,1.666666667,51.56666667,0,1150378,1,23-04-2019 14:45,2216,2747.989109,418.6253855,1.2,1.240627137
437,437,1895,8.26089E+17,allenmarkjk,30-01-2017 15:26,15,21,491,"Columbus, OH",0.133333333,0.966666667,1.266666667,614.0666667,0.033333333,1231,1,23-04-2019 14:45,492,812.9718403,1.514197588,58.62,1.655747129
438,438,1925,437250059,Orehova_L,15-12-2011 05:32,0,65,45,0,0,2,0,0,0.033333333,5396,1,23-04-2019 14:45,46,2686.38412,2.008647966,83.02,59.6974249
439,439,1955,1.09802E+18,AlexRod12059089,20-02-2019 01:01,58,43,310,0,0.4,2.4,3,244.1666667,0,1557,1,23-04-2019 14:45,311,62.57230324,24.88321381,36.21,0.201846139
440,440,1985,274866253,john_c_roth,31-03-2011 05:12,88,2394,4269,Colorado,0,0.133333333,1.066666667,20.93333333,0.033333333,23384,1,23-04-2019 14:45,4270,2945.39838,7.939163735,9.77,0.689950429
441,441,2015,1.05029E+18,burgess_ronan,11-10-2018 07:47,0,31,163,0,0.2,0.9,1.266666667,294.3666667,0,1265,1,23-04-2019 14:45,164,194.2902315,6.510878032,40.81,1.19196461
442,442,2045,816991980,_Mnemophobia,11-09-2012 08:42,25,2133,2077,☠︎ 150419,0,0.733333333,0.866666667,11545.4,0.033333333,68090,1,23-04-2019 14:45,2078,2415.252326,28.19167143,31.92,1.1628562
443,443,2075,1.11859E+18,larajessinta,17-04-2019 18:50,79,118,7,0,0,0.133333333,0.766666667,337.4666667,0.933333333,62,1,23-04-2019 14:45,8,5.830150463,10.63437391,0.53,0.832878638
444,444,2105,1.07752E+18,waggleshaft,25-12-2018 11:21,0,7,50,0,2.6,0.4,0.966666667,24.73333333,0.033333333,53,1,23-04-2019 14:45,51,119.1419676,0.444847446,7.57,2.382839352
445,445,2135,9.06867E+17,hrmsqd,10-09-2017 13:07,19,186,204,OLIVIA O’BREINS TOUR,0,0.3,0.433333333,2315.6,1.3,5787,1,23-04-2019 14:45,205,590.0681713,9.807341391,31.11,2.892491036
446,446,2165,2749306087,mramorr1,20-08-2014 15:01,0,75,21,0,0,2,0,0,0,5195,1,23-04-2019 14:45,22,1706.989306,3.043369975,69.27,81.28520503
447,447,2195,1.08562E+18,HollickRaelyn,16-01-2019 19:34,156,460,675,"California, USA",7.833333333,1,0,0,0.033333333,1188,1,23-04-2019 14:45,676,96.79934028,12.27281092,2.58,0.14340643
448,448,2225,1.08953E+18,P0PCRAUE,27-01-2019 14:29,0,790,2,0,0.033333333,0.833333333,0.866666667,2082.533333,0.866666667,197,1,23-04-2019 14:45,3,86.01112269,2.290401449,0.25,43.00556134
449,449,2255,2597697475,meister_kwame,01-07-2014 09:08,68,2301,2535,0,0.333333333,0.6,0.933333333,11348.1,0,28746,1,23-04-2019 14:45,2536,1757.2339,16.3586646,12.49,0.693188915
450,450,2285,1.09687E+18,eziinneex,16-02-2019 20:13,49,786,345,0,0.066666667,0.766666667,0.9,7634.4,0.4,5975,1,23-04-2019 14:45,346,65.77269676,90.84316585,7.6,0.190645498
451,451,2315,2428627495,seohamms,05-04-2014 09:36,44,237,249,0,0.366666667,0.366666667,0.5,139.4,1.066666667,28085,1,23-04-2019 14:45,250,1844.214491,15.22870585,118.5,7.406483899
452,452,2345,1.10853E+18,kevinburkholde8,21-03-2019 00:29,9,7,85,0,2,0.666666667,1.1,1056.2,0.033333333,53,1,23-04-2019 14:45,86,33.59476852,1.577626587,7.57,0.395232571
453,453,2375,8.50281E+17,Avey222,07-04-2017 09:35,36,193,942,"St Louis, MO",1.066666667,0.833333333,1.166666667,30.6,0,2448,1,23-04-2019 14:45,943,746.2155903,3.280553277,12.68,0.792160924
454,454,2405,1.06751E+18,KlagnutJ,27-11-2018 20:19,0,11,84,0,1.666666667,0,0.3,6.333333333,0,16,1,23-04-2019 14:45,85,146.7680787,0.109015531,1.45,1.747239032
456,456,2444,1.07055E+18,thickforlove,06-12-2018 05:18,102,1720,132,"North Carolina, USA",1.3,0.266666667,0.8,2.6,17.46666667,459,1,23-04-2019 14:45,133,138.3937616,3.316623486,0.27,1.048437588
457,457,2474,8.96835E+17,terrynuriman,13-08-2017 20:45,149,1231,2164,Germany,0.066666667,0.3,2.333333333,1227.033333,0,30435,1,23-04-2019 14:45,2165,617.7501968,49.26748734,24.72,0.285466819
458,458,2504,1.08252E+18,queenmoan,08-01-2019 05:51,100,3901,236,Neverland,0,0.333333333,0.733333333,2881.633333,0.933333333,5378,1,23-04-2019 14:45,237,105.3709375,51.03874111,1.38,0.446487023
459,459,2534,2876232537,HamelTC,14-11-2014 10:38,1,23,133,0,0.033333333,0.633333333,0.866666667,10255.9,0.566666667,476,1,23-04-2019 14:45,134,1621.171944,0.293614753,20.7,12.18926274
460,460,2564,1.10519E+18,Alex48096218,11-03-2019 19:33,0,5,108,0,1.166666667,0.966666667,2.2,449.0333333,0,40,1,23-04-2019 14:45,109,42.80046296,0.93456933,8,0.396300583
461,461,2594,1.10879E+18,Dolanz_heartu,21-03-2019 17:50,29,77,208,0,0.033333333,0.333333333,1.033333333,815.5,0.5,104,1,23-04-2019 14:45,209,32.87167824,3.163817778,1.35,0.158036915
462,462,2624,4582514543,MattCowboyTex33,23-12-2015 21:40,4,16,360,Aiken,0.066666667,0.133333333,0.1,0,0.166666667,8,1,23-04-2019 14:45,361,1216.712153,0.006575097,0.5,3.37975598
463,463,2632,1.03128E+18,aligmc11,19-08-2018 20:39,0,141,1724,0,0,0.066666667,0,0.066666667,0.166666667,2,1,23-04-2019 14:45,1725,246.7546065,0.008105218,0.01,0.143129122
464,464,2634,7.2244E+17,kolot_50,19-04-2016 15:02,0,79,28,0,0,2,0,0,0,5238,1,23-04-2019 14:45,29,1098.988356,4.766201543,66.3,39.24958416
465,465,2664,8.61552E+17,WorshipAdmin,08-05-2017 12:01,131,2155,706,"Colorado, USA",1.033333333,1.5,0,0.1,0.166666667,8283,1,23-04-2019 14:45,707,715.1144097,11.58276199,3.84,1.012909929
466,466,2694,1.10764E+18,CougarSora,18-03-2019 13:41,115,26,41,0,0.4,0.833333333,0.366666667,31.83333333,2.766666667,119,1,23-04-2019 14:45,42,36.04438657,3.301484955,4.58,0.87913138
467,467,2724,2188042480,Ruin2day,19-11-2013 22:39,139,3038,2071,Dugout ,0.033333333,0.2,1.033333333,0.033333333,1.833333333,130618,1,23-04-2019 14:45,2072,1980.670752,65.94634663,42.99,0.956383753
468,468,2754,8.89525E+17,JamesALogan1,24-07-2017 16:37,7,100,1320,"bethelsprings,tn",1.266666667,0.833333333,1.1,173.2333333,0,16384,1,23-04-2019 14:45,1321,637.922338,25.68337715,163.84,0.483274498
469,469,2784,7.85974E+17,AmericanGoldSPP,11-10-2016 22:44,160,12,143,"Palm Beach, FL",0.2,0.933333333,0.8,23.13333333,0.966666667,641,1,23-04-2019 14:45,144,923.6677778,0.69397246,53.42,6.459215229
470,470,2814,43606177,BSherSB,30-05-2009 22:26,0,953,249,0,0.233333333,0.7,0.766666667,536.1,3.733333333,6308,1,23-04-2019 14:45,250,3614.679803,1.745106162,6.62,14.51678636
471,471,2844,4832188317,j4m3sw4lcott,21-01-2016 09:21,142,39,58, Nigeria,0,0.1,1.366666667,0,0.2,424,1,23-04-2019 14:45,59,1188.225359,0.356834667,10.87,20.48664412
472,472,2874,185762468,eugin_ya,01-09-2010 19:45,0,33,25,0,0,1,0,0,0,2957,1,23-04-2019 14:45,26,3155.791979,0.937007261,89.61,126.2316792
473,473,2904,315682622,arttar87,12-06-2011 08:21,0,158,1410,Тольятти,0,1,0,0.033333333,0,6639,1,23-04-2019 14:45,1411,2872.267141,2.311414529,42.02,2.037068894
474,474,2934,9.33502E+17,jhazz_rei,23-11-2017 01:06,0,11,258,0,0,0.533333333,1.033333333,557.1,0.133333333,1067,1,23-04-2019 14:45,259,516.5691898,2.065550987,97,2.002206162
475,475,2964,1.07446E+18,void_george,17-12-2018 00:38,134,125,493,"Marietta, GA",1.1,0.833333333,1,10.83333333,0,4830,1,23-04-2019 14:45,494,127.5881366,37.8561842,38.64,0.258799466
476,476,2994,1.11191E+18,ibrahim52416212,30-03-2019 08:26,0,118,1187,0,0.5,0.966666667,1.633333333,322.7333333,0,4787,1,23-04-2019 14:45,1188,24.26318287,197.2948078,40.57,0.020440761
477,477,3054,1.11386E+18,Joff00322378,04-04-2019 17:25,0,10,173,0,2.6,0.633333333,1,61.23333333,0,56,1,23-04-2019 14:45,174,18.88936343,2.964631403,5.6,0.109187072
478,478,3084,3265486770,LuizXulaps,02-07-2015 00:37,0,194,1045,"Caxias do Sul, Brasil",0.1,0.9,1.533333333,662.7333333,0,2213,1,23-04-2019 14:45,1046,1391.5889,1.590268505,11.41,1.33166402
479,479,3114,1.06103E+18,DickTributer,09-11-2018 23:09,126,381,1448,UK,1.133333333,0.633333333,1.066666667,5.7,0.066666667,1630,1,23-04-2019 14:45,1449,164.6504977,9.899757504,4.28,0.113708907
480,480,3144,2535327983,daniellefwisdom,08-05-2014 16:59,0,818,493,tx,0,0.266666667,0.7,2169.2,1,38322,1,23-04-2019 14:45,494,1810.907361,21.1617672,46.85,3.673240083
481,481,3174,9.54558E+17,pirate2pt0,20-01-2018 03:37,160,1650,1032,in mean people's faces ,0.733333333,0.566666667,1.133333333,149.9666667,0.033333333,11622,1,23-04-2019 14:45,1033,458.4640046,25.34986364,7.04,0.444248067
482,482,3204,1.0453E+18,Samar3450,27-09-2018 13:28,78,108388,590,"Punjab, Pakistan",0.233333333,0.933333333,1.066666667,49.5,9.833333333,66448,1,23-04-2019 14:45,591,208.053831,319.3788823,0.61,0.352633612
483,483,3234,1.09353E+18,D972Mister,07-02-2019 15:11,0,5,79,0,1.566666667,0.866666667,1.3,2205.6,0,143,1,23-04-2019 14:45,80,74.98226852,1.907117547,28.6,0.949142639
484,484,3264,1.12004E+18,MauroRo13459736,21-04-2019 18:55,0,7,354,0,0.233333333,1,1.633333333,161.7666667,0,127,1,23-04-2019 14:45,355,1.826550926,69.52995298,18.14,0.005159748
485,485,3294,181081093,RatchetSensai,21-08-2010 06:23,91,982,1920,Winterfell ,0.066666667,0.333333333,0.766666667,39.23333333,195.8,24601,1,23-04-2019 14:45,1921,3167.348993,7.767063261,25.05,1.649660934
486,486,3324,1.01354E+18,cheeekydee,01-07-2018 22:01,35,336,202,Queens,0,0.5,0.6,0.633333333,0.5,9123,1,23-04-2019 14:45,203,295.6972454,30.85250249,27.15,1.463847749
487,487,3354,58175844,ruactive2,19-07-2009 11:09,160,332,3215,CPH DK,0.333333333,0.766666667,1.3,2.6,0.033333333,10395,1,23-04-2019 14:45,3216,3565.149884,2.915725941,31.31,1.108911317
488,488,3384,2325074985,kamaginv,05-02-2014 02:03,0,72,22,город . Владивосток,0,2,0,0,0.133333333,5206,1,23-04-2019 14:45,23,1903.529444,2.734919607,72.31,86.52406566
489,489,3414,1.03273E+18,BoubaNadir,23-08-2018 20:57,52,2355,1905,0,0.433333333,0.633333333,1.6,7.333333333,0.266666667,117432,1,23-04-2019 14:45,1906,242.7421065,483.7726825,49.86,0.127423678
490,490,3444,882701652,wwwtttttt1,15-10-2012 17:03,0,26,7,0,0,1,0,0,0,2867,1,23-04-2019 14:45,8,2380.904039,1.204164449,110.27,340.1291485
491,491,3474,1.0801E+18,y2zdies,01-01-2019 14:02,9,38,66,0,0,0.466666667,0.166666667,1155.433333,0.166666667,1285,1,23-04-2019 14:45,67,112.0303588,11.47010519,33.82,1.697429679
492,492,3504,314903453,slythuga,11-06-2011 00:34,11,1117,531,"Atlanta, GA",0.066666667,0.333333333,0.733333333,748.2333333,0.166666667,227879,1,23-04-2019 14:45,532,2873.591065,79.30112353,204.01,5.411659256
493,493,3534,4780618703,RTpet73,12-01-2016 04:01,137,2298,3294,United Kingdom,1.966666667,0.533333333,1.366666667,32.76666667,0,21429,1,23-04-2019 14:45,3295,1197.447222,17.89556951,9.33,0.363523747
494,494,3564,3006991461,rostandbenni,31-01-2015 04:44,0,151,1308,0,0.066666667,1.933333333,2,59.46666667,0,7541,1,23-04-2019 14:45,1309,1543.417731,4.885909917,49.94,1.179982975
495,495,3624,489966217,Froz2504,12-02-2012 02:57,38,19,13,Сургут,0,1,0,0,0,3154,1,23-04-2019 14:45,14,2627.491586,1.200384434,166,202.1147374
496,496,3654,333328395,Olcha_Dilgizhek,11-07-2011 11:03,0,50,2,0,0,2,0,0,0,3467,1,23-04-2019 14:45,3,2843.154444,1.219420214,69.34,1421.577222
497,497,3684,615348740,D_Schweitzer94,22-06-2012 17:10,16,596,2060,United States,0.2,0.8,1.1,7514.1,0,31825,1,23-04-2019 14:45,2061,2495.899664,12.75091321,53.4,1.211601779
498,498,3714,4497937641,davidcheoflore1,16-12-2015 01:47,0,980,4690,Schertz TX ,1.266666667,0.633333333,1.533333333,50.1,0.066666667,13211,1,23-04-2019 14:45,4691,1224.540451,10.78853703,13.48,0.261096045
499,499,3744,437250059,Orehova_L,15-12-2011 05:32,0,65,45,0,0,2,0,0,0.033333333,5406,1,23-04-2019 14:45,46,2686.38412,2.012370442,83.17,59.6974249
500,500,3774,7.97897E+17,2sebb20,13-11-2016 20:22,143,596,5000,In-between your thighs ,0.9,0.4,0.966666667,27.46666667,0.333333333,1555,1,23-04-2019 14:45,5001,890.7662847,1.745687984,2.61,0.178153257
501,501,3804,32908791,mike_vaughan1,18-04-2009 15:10,22,234,314,"Texas, USA",0.033333333,0.233333333,1.266666667,5248.433333,0.3,4910,1,23-04-2019 14:45,315,3656.982535,1.342636984,20.98,11.64644119
502,502,3834,1.11898E+18,sumantri212,18-04-2019 20:51,3,3,17,0,0.666666667,0.766666667,1,19.5,0,98,1,23-04-2019 14:45,18,4.746041667,20.64878627,32.67,0.279178922
503,503,3864,2325074985,kamaginv,05-02-2014 02:03,0,72,22,город . Владивосток,0,2,0,0,0.133333333,5210,1,23-04-2019 14:45,23,1903.529444,2.737020967,72.36,86.52406566
504,504,3894,4897817656,aOcvgPllmg42NNL,11-02-2016 12:10,0,86,1,0,0,1,0,0,0,5234,1,23-04-2019 14:45,2,1167.107627,4.48459069,60.86,1167.107627
